date,temp_max,temp_min,temp_mean,humidity_mean,rainfall_mm,wind_speed_max,cloud_cover_percent
2016-12-31,25.2,18.1,20.8,77,6.7,13.3,59
2017-01-01,25.3,17.9,20.9,77,1.0,15.5,58
2017-01-02,27.5,17.4,22.2,60,0.4,16.9,32
2017-01-03,27.8,16.4,21.7,60,0.0,16.6,10
2017-01-04,27.5,15.8,21.2,62,0.2,17.4,36
2017-01-05,26.9,15.6,21.1,63,1.0,16.5,50
2017-01-06,27.2,17.9,21.7,66,0.5,15.1,37
2017-01-07,28.6,15.9,22.1,59,0.0,15.0,18
2017-01-08,30.7,17.7,23.3,41,0.0,15.4,10
2017-01-09,30.1,15.9,23.1,43,0.0,16.8,4
2017-01-10,28.4,16.9,21.9,58,0.1,16.6,65
2017-01-11,28.1,14.2,21.1,52,0.0,19.7,22
2017-01-12,28.6,15.4,21.7,44,0.0,15.3,40
2017-01-13,27.8,14.6,21.5,51,0.0,13.5,29
2017-01-14,29.3,15.4,22.4,53,0.1,14.1,44
2017-01-15,28.3,15.8,22.6,53,0.3,16.1,32
2017-01-16,28.1,16.0,22.0,61,0.1,14.7,19
2017-01-17,28.9,15.6,21.6,58,0.9,15.7,54
2017-01-18,29.0,15.1,22.0,53,0.0,15.1,91
2017-01-19,28.8,16.5,22.5,56,0.0,13.8,72
2017-01-20,29.7,18.0,22.9,58,0.0,16.8,54
2017-01-21,28.7,16.5,22.3,59,0.3,14.7,78
2017-01-22,27.2,16.5,21.4,65,0.7,14.8,42
2017-01-23,27.2,16.5,21.6,65,2.0,13.3,39
2017-01-24,29.5,16.0,22.5,57,0.0,12.8,54
2017-01-25,29.2,16.5,22.6,58,0.3,14.6,61
2017-01-26,30.0,16.6,23.2,57,0.4,14.3,51
2017-01-27,29.2,17.5,23.7,53,0.0,13.8,64
2017-01-28,31.0,17.4,24.1,52,1.1,14.8,82
2017-01-29,30.5,17.5,23.8,56,0.4,15.1,46
2017-01-30,29.7,18.8,24.0,57,0.0,16.8,35
2017-01-31,27.2,18.3,22.4,70,8.7,13.2,50
2017-02-01,29.8,18.1,23.4,65,1.2,15.7,41
2017-02-02,29.7,18.9,23.3,64,0.9,15.3,59
2017-02-03,30.6,17.9,23.8,56,0.0,16.8,70
2017-02-04,29.1,16.6,23.3,51,0.2,15.9,54
2017-02-05,28.2,18.6,22.8,62,0.3,16.9,53
2017-02-06,27.6,18.3,22.1,69,2.4,15.4,62
2017-02-07,29.0,17.0,23.0,64,0.8,13.8,24
2017-02-08,29.5,17.0,23.4,60,0.3,17.3,19
2017-02-09,29.6,18.0,23.3,60,0.6,17.4,54
2017-02-10,29.1,17.7,22.6,60,0.0,14.5,42
2017-02-11,30.0,16.3,23.1,55,0.0,14.9,81
2017-02-12,31.1,16.1,23.3,54,0.0,15.1,51
2017-02-13,30.0,16.4,23.4,58,0.0,13.7,21
2017-02-14,29.4,18.6,23.6,61,0.1,17.0,81
2017-02-15,29.6,17.5,23.6,57,0.0,15.9,68
2017-02-16,26.9,18.8,22.6,69,3.7,16.4,80
2017-02-17,28.8,17.8,22.6,70,4.4,12.7,66
2017-02-18,29.9,18.8,23.4,66,2.8,14.5,69
2017-02-19,26.3,18.1,21.6,77,5.9,14.8,65
2017-02-20,26.0,18.5,21.8,73,2.6,17.6,44
2017-02-21,29.5,15.6,22.2,58,0.4,16.1,64
2017-02-22,27.6,16.6,22.0,60,0.0,10.6,99
2017-02-23,30.0,18.1,22.6,68,1.1,11.9,71
2017-02-24,26.5,18.5,21.8,76,3.7,14.7,62
2017-02-25,26.8,18.4,21.8,75,1.9,14.3,61
2017-02-26,28.1,17.8,22.2,69,1.7,11.0,47
2017-02-27,27.9,17.8,22.5,67,0.9,14.5,49
2017-02-28,26.5,18.6,21.5,76,5.3,14.5,59
2017-03-01,27.0,17.4,21.4,72,4.5,16.1,59
2017-03-02,29.0,17.0,22.9,59,0.2,12.5,65
2017-03-03,29.1,18.8,23.4,63,0.4,12.0,57
2017-03-04,28.9,18.2,23.0,64,11.4,8.7,39
2017-03-05,31.5,17.9,24.1,56,0.0,15.5,12
2017-03-06,30.7,17.8,23.9,57,0.0,14.8,54
2017-03-07,32.0,16.0,24.5,46,0.0,17.7,74
2017-03-08,31.2,16.4,24.1,45,0.0,19.9,61
2017-03-09,31.1,16.3,23.6,49,0.0,16.3,78
2017-03-10,32.6,18.0,24.2,52,0.0,20.2,64
2017-03-11,31.4,17.5,23.6,55,0.0,18.2,80
2017-03-12,29.8,18.1,22.8,63,0.6,16.8,60
2017-03-13,31.6,16.6,24.0,51,0.0,13.0,52
2017-03-14,30.1,19.4,24.5,60,0.1,15.2,34
2017-03-15,29.9,19.1,23.6,66,1.8,17.3,69
2017-03-16,29.9,19.2,23.8,63,2.1,14.2,55
2017-03-17,29.6,18.5,23.1,67,6.7,11.7,75
2017-03-18,28.0,18.1,22.4,71,6.5,13.1,60
2017-03-19,29.9,18.9,23.2,70,4.6,16.0,79
2017-03-20,29.6,18.2,23.2,70,2.7,11.8,61
2017-03-21,29.0,19.1,23.2,73,3.8,13.9,65
2017-03-22,27.1,18.8,21.9,81,8.1,14.2,72
2017-03-23,29.5,19.0,23.1,70,2.4,13.0,63
2017-03-24,30.1,19.7,23.5,70,1.3,14.8,56
2017-03-25,30.3,19.0,23.4,68,2.5,10.7,56
2017-03-26,30.4,19.6,23.6,69,4.1,9.4,59
2017-03-27,29.5,18.5,22.9,73,10.4,13.7,64
2017-03-28,27.5,18.9,22.1,79,7.0,13.4,71
2017-03-29,25.8,19.3,21.8,80,2.9,15.7,75
2017-03-30,26.9,18.1,21.6,80,12.2,14.6,97
2017-03-31,27.8,17.9,22.1,72,2.9,13.1,74
2017-04-01,27.9,18.3,22.1,72,2.4,12.7,64
2017-04-02,28.8,18.7,22.6,70,2.5,11.7,52
2017-04-03,29.4,18.6,22.5,69,3.8,12.3,52
2017-04-04,28.7,18.0,22.8,69,0.2,14.0,56
2017-04-05,28.5,18.0,22.4,73,5.8,16.6,60
2017-04-06,27.7,18.5,22.1,74,10.2,12.5,67
2017-04-07,26.3,18.2,21.4,80,4.9,14.8,96
2017-04-08,26.2,18.0,20.8,85,40.4,12.5,80
2017-04-09,25.1,18.0,21.1,82,4.0,11.1,72
2017-04-10,24.4,17.8,20.3,85,3.2,14.8,80
2017-04-11,26.0,18.5,21.7,73,0.8,13.5,74
2017-04-12,26.1,17.9,21.6,73,3.1,13.8,61
2017-04-13,26.5,18.3,21.8,74,4.3,13.0,60
2017-04-14,27.5,18.0,22.2,71,1.5,8.7,51
2017-04-15,28.5,18.5,23.0,71,1.3,10.9,52
2017-04-16,28.8,19.1,23.0,73,1.5,14.3,75
2017-04-17,27.9,18.6,22.6,72,3.3,10.5,59
2017-04-18,27.1,18.7,21.9,79,7.0,11.6,71
2017-04-19,26.0,18.4,20.9,83,5.8,13.7,90
2017-04-20,26.3,18.2,20.8,86,13.3,13.0,89
2017-04-21,26.0,18.4,21.5,76,4.4,12.5,63
2017-04-22,26.2,18.0,21.7,75,1.3,11.0,92
2017-04-23,26.6,18.2,21.8,74,1.9,10.1,65
2017-04-24,27.5,17.9,22.5,69,0.0,18.3,86
2017-04-25,27.1,17.1,22.1,71,0.9,11.3,64
2017-04-26,27.0,17.1,22.0,69,0.3,10.2,60
2017-04-27,27.2,18.5,22.0,73,1.7,17.7,72
2017-04-28,28.5,16.5,22.2,69,0.9,14.8,55
2017-04-29,26.8,17.2,21.6,73,2.2,14.0,55
2017-04-30,27.1,16.8,21.1,74,5.7,19.2,49
2017-05-01,26.6,16.4,21.2,73,0.3,13.9,45
2017-05-02,26.1,16.9,20.8,77,10.0,17.6,70
2017-05-03,26.1,17.6,21.0,78,2.8,14.5,64
2017-05-04,25.2,17.2,20.8,82,12.1,13.3,77
2017-05-05,24.5,18.0,20.6,85,6.9,14.8,99
2017-05-06,25.9,18.5,20.9,83,24.2,13.9,89
2017-05-07,25.0,17.8,20.5,85,7.7,13.4,77
2017-05-08,24.3,17.8,19.8,88,11.6,11.5,80
2017-05-09,26.3,18.0,21.5,76,1.5,14.3,88
2017-05-10,26.0,15.7,20.9,73,1.0,12.5,62
2017-05-11,24.8,18.0,20.4,86,20.3,12.8,90
2017-05-12,26.0,17.5,21.1,78,2.3,12.0,56
2017-05-13,27.5,17.1,21.3,71,0.0,13.3,58
2017-05-14,27.6,15.5,21.0,73,1.4,17.3,58
2017-05-15,25.9,17.0,21.0,76,3.4,14.5,48
2017-05-16,27.6,17.0,21.7,74,1.0,13.8,54
2017-05-17,26.0,17.5,21.0,79,0.4,15.8,79
2017-05-18,25.4,16.5,21.0,75,1.4,14.9,53
2017-05-19,27.0,17.5,21.2,72,0.1,15.3,35
2017-05-20,25.4,14.6,20.6,73,0.8,14.8,43
2017-05-21,25.1,15.8,20.4,76,0.4,14.1,65
2017-05-22,24.8,16.4,20.5,76,1.9,15.4,57
2017-05-23,25.5,16.5,20.5,73,0.1,16.6,50
2017-05-24,26.1,15.9,20.9,73,0.5,13.5,51
2017-05-25,27.0,17.5,21.2,71,0.8,12.7,66
2017-05-26,28.2,13.6,20.8,64,0.0,12.1,3
2017-05-27,28.1,14.9,21.4,68,0.0,14.8,35
2017-05-28,27.8,16.5,21.9,72,3.0,14.0,60
2017-05-29,26.4,17.9,21.2,77,9.3,15.8,72
2017-05-30,26.0,17.3,21.4,71,1.6,16.1,76
2017-05-31,27.3,16.9,21.2,69,0.0,12.9,44
2017-06-01,27.5,14.9,21.3,64,0.0,14.9,28
2017-06-02,27.3,15.8,21.3,69,0.0,15.5,55
2017-06-03,27.5,16.8,21.8,67,0.1,13.6,69
2017-06-04,26.1,18.0,21.1,69,0.9,10.7,77
2017-06-05,27.1,17.0,21.3,65,0.2,12.4,73
2017-06-06,25.8,16.5,20.7,69,1.0,12.2,72
2017-06-07,27.3,17.2,20.9,68,0.0,13.0,87
2017-06-08,26.5,14.9,20.2,69,0.0,13.0,47
2017-06-09,27.6,15.4,21.1,67,0.1,17.9,35
2017-06-10,24.8,16.4,20.0,68,0.5,9.4,75
2017-06-11,27.7,13.6,20.2,59,0.0,21.0,21
2017-06-12,24.4,15.3,19.4,74,1.4,19.7,81
2017-06-13,26.7,13.9,20.4,67,0.0,13.6,94
2017-06-14,25.2,16.0,20.6,69,0.1,13.9,94
2017-06-15,27.5,16.5,21.2,67,0.2,16.7,81
2017-06-16,26.4,15.6,20.8,65,0.0,19.2,72
2017-06-17,27.5,14.3,20.5,62,0.0,19.4,84
2017-06-18,26.3,15.0,20.7,63,0.0,13.3,83
2017-06-19,26.6,14.2,20.7,62,0.0,16.3,40
2017-06-20,27.2,13.9,20.4,64,0.0,13.3,23
2017-06-21,26.6,13.8,20.4,64,0.0,21.1,36
2017-06-22,24.5,15.1,20.1,67,0.1,15.8,86
2017-06-23,26.5,14.9,20.9,63,0.0,15.2,76
2017-06-24,26.8,14.4,20.8,65,0.6,16.0,62
2017-06-25,27.6,16.4,21.1,68,1.1,17.3,93
2017-06-26,24.6,14.9,20.1,64,0.5,16.0,84
2017-06-27,26.0,14.1,19.9,61,0.0,15.5,39
2017-06-28,25.2,14.4,20.0,65,0.1,16.6,57
2017-06-29,25.6,14.6,19.9,68,0.0,15.4,68
2017-06-30,24.5,16.9,20.4,64,0.1,14.3,80
2017-07-01,26.2,14.0,20.0,60,0.0,14.8,28
2017-07-02,27.1,12.9,19.3,64,0.0,12.4,36
2017-07-03,25.1,14.8,19.6,67,0.1,17.9,90
2017-07-04,24.1,16.2,19.8,65,0.2,10.5,96
2017-07-05,24.9,15.0,20.1,63,0.0,17.1,96
2017-07-06,26.2,15.4,20.5,61,0.0,16.2,78
2017-07-07,28.0,15.9,21.0,59,0.0,17.3,53
2017-07-08,26.0,13.8,19.8,62,0.0,18.9,73
2017-07-09,28.5,12.5,20.0,59,0.0,17.9,6
2017-07-10,27.9,13.2,20.3,55,0.0,16.3,19
2017-07-11,25.1,16.0,19.7,65,0.0,13.4,71
2017-07-12,27.6,15.7,20.3,66,0.3,14.2,52
2017-07-13,24.4,16.6,19.6,69,1.1,12.5,73
2017-07-14,25.8,14.5,19.5,65,0.0,11.2,51
2017-07-15,24.1,13.6,18.8,66,0.0,15.2,53
2017-07-16,27.0,13.4,20.1,60,0.0,15.8,44
2017-07-17,26.4,15.6,20.5,69,0.0,13.8,53
2017-07-18,27.5,15.4,21.1,63,0.0,15.3,75
2017-07-19,26.5,14.3,20.3,65,0.0,13.4,54
2017-07-20,26.2,15.4,20.1,66,0.0,12.9,55
2017-07-21,24.0,16.8,19.2,72,3.9,11.2,79
2017-07-22,23.4,15.9,19.2,69,0.3,14.1,85
2017-07-23,22.5,16.1,18.8,73,0.7,9.8,81
2017-07-24,24.3,16.5,19.9,65,0.0,11.5,100
2017-07-25,25.5,13.8,20.3,58,0.0,10.1,75
2017-07-26,27.1,14.4,20.0,65,0.0,13.0,71
2017-07-27,23.6,16.6,19.3,72,1.3,12.6,91
2017-07-28,23.0,15.9,19.0,68,0.3,9.7,81
2017-07-29,24.8,13.6,19.4,60,0.0,9.3,53
2017-07-30,24.6,13.4,19.8,61,0.0,12.1,62
2017-07-31,25.0,15.0,19.8,71,1.7,14.3,48
2017-08-01,26.9,16.4,20.7,64,0.6,18.6,49
2017-08-02,24.5,15.6,19.5,66,0.0,14.7,67
2017-08-03,22.4,16.5,18.9,77,3.0,12.2,90
2017-08-04,23.8,16.5,19.5,74,2.3,14.1,92
2017-08-05,24.0,16.3,19.6,68,0.3,11.8,80
2017-08-06,25.1,15.7,19.6,69,0.0,13.8,92
2017-08-07,24.3,15.2,19.5,69,0.4,10.5,85
2017-08-08,24.2,15.6,19.4,67,0.4,10.0,80
2017-08-09,23.2,15.6,18.8,68,0.4,12.7,76
2017-08-10,25.7,15.1,19.8,61,0.0,13.1,53
2017-08-11,24.0,14.1,19.4,65,0.1,14.7,64
2017-08-12,25.9,16.8,20.6,61,0.0,16.4,83
2017-08-13,27.1,15.9,19.9,65,0.2,16.7,73
2017-08-14,24.8,15.5,19.4,75,2.8,17.0,70
2017-08-15,24.9,16.1,19.7,72,1.4,17.3,88
2017-08-16,25.6,15.9,20.2,63,0.0,15.1,76
2017-08-17,26.1,16.0,20.5,65,0.1,14.4,78
2017-08-18,29.1,15.8,22.0,60,0.0,16.9,81
2017-08-19,26.9,15.4,21.3,65,0.1,16.1,87
2017-08-20,25.8,15.2,20.6,67,1.4,16.0,59
2017-08-21,25.6,16.9,20.8,68,1.3,15.3,68
2017-08-22,26.5,16.4,20.8,65,0.4,14.4,71
2017-08-23,28.6,15.8,21.5,62,0.0,15.7,82
2017-08-24,28.0,15.6,21.2,59,0.0,17.2,39
2017-08-25,29.1,16.4,21.6,57,0.0,18.0,42
2017-08-26,27.0,16.3,21.2,56,0.0,13.2,61
2017-08-27,28.5,14.1,21.0,53,0.0,19.2,48
2017-08-28,26.0,14.2,20.2,59,0.0,16.7,62
2017-08-29,25.5,16.1,20.2,62,0.0,14.7,81
2017-08-30,28.6,14.6,20.8,61,0.0,16.0,58
2017-08-31,28.5,15.4,21.0,64,0.2,13.7,77
2017-09-01,28.9,17.0,21.8,50,0.0,14.7,85
2017-09-02,27.6,14.0,21.0,52,0.0,20.8,29
2017-09-03,25.8,16.4,20.7,62,0.2,17.2,73
2017-09-04,25.4,17.3,21.3,60,0.1,13.6,86
2017-09-05,26.5,15.2,21.1,60,0.0,17.5,66
2017-09-06,27.7,17.1,21.5,56,0.3,16.8,75
2017-09-07,27.0,15.4,21.2,52,0.0,14.4,44
2017-09-08,26.3,16.4,21.1,63,0.1,15.8,78
2017-09-09,22.6,16.8,19.5,75,4.2,17.4,93
2017-09-10,27.1,15.9,20.4,63,0.0,15.2,82
2017-09-11,26.1,15.1,20.2,64,0.0,16.9,55
2017-09-12,26.3,16.2,20.8,61,0.0,15.0,69
2017-09-13,26.4,14.6,20.2,62,0.0,16.7,52
2017-09-14,24.5,16.0,20.1,69,1.1,12.8,94
2017-09-15,26.5,16.2,20.7,67,0.1,14.0,79
2017-09-16,30.2,17.0,22.6,60,0.2,13.9,55
2017-09-17,30.5,14.6,22.3,53,0.0,17.1,9
2017-09-18,30.2,15.4,22.1,55,0.0,17.2,14
2017-09-19,30.3,14.9,20.9,66,2.5,21.1,42
2017-09-20,28.2,17.2,20.7,75,4.1,16.1,75
2017-09-21,25.7,16.5,20.5,72,5.7,16.4,80
2017-09-22,28.8,15.4,21.2,57,0.0,15.1,19
2017-09-23,28.9,13.1,21.0,56,0.0,16.4,9
2017-09-24,29.4,15.4,21.7,58,0.0,20.5,65
2017-09-25,29.0,14.5,21.1,61,0.0,16.6,40
2017-09-26,30.0,15.9,22.1,60,0.0,16.9,58
2017-09-27,30.2,15.8,22.6,58,0.0,17.4,39
2017-09-28,29.5,16.0,22.0,59,0.0,19.4,47
2017-09-29,27.2,17.0,21.8,59,0.8,16.9,91
2017-09-30,28.7,15.0,21.5,60,0.1,17.6,83
2017-10-01,29.1,17.0,21.8,62,0.8,18.1,71
2017-10-02,29.7,15.6,21.8,59,0.0,20.1,62
2017-10-03,30.0,15.8,22.3,58,0.0,18.9,45
2017-10-04,29.8,16.4,22.5,59,0.1,16.3,32
2017-10-05,30.6,16.3,22.9,59,0.7,15.1,29
2017-10-06,30.5,17.0,22.8,57,0.3,19.1,27
2017-10-07,30.1,16.8,22.6,60,0.3,18.8,63
2017-10-08,28.9,17.2,22.1,65,1.1,14.3,65
2017-10-09,30.4,17.5,22.8,62,0.5,17.4,82
2017-10-10,32.0,16.6,23.8,56,0.0,15.9,77
2017-10-11,32.2,16.6,24.0,57,0.5,14.4,71
2017-10-12,32.5,17.3,24.3,58,0.4,16.6,72
2017-10-13,30.5,19.0,23.3,65,5.2,14.7,78
2017-10-14,31.0,17.1,23.5,53,0.0,15.6,67
2017-10-15,29.9,18.6,23.3,58,0.8,14.3,51
2017-10-16,29.4,18.2,23.5,60,0.7,12.3,62
2017-10-17,32.3,17.4,24.9,54,0.0,16.0,41
2017-10-18,32.8,18.9,25.3,54,0.2,16.6,77
2017-10-19,31.0,20.0,24.3,61,1.0,15.2,92
2017-10-20,29.7,18.6,23.4,64,1.2,15.6,90
2017-10-21,28.6,18.1,22.3,68,2.8,17.2,64
2017-10-22,30.4,15.4,23.2,53,0.2,16.6,38
2017-10-23,25.2,16.4,21.1,69,0.0,14.2,84
2017-10-24,26.5,18.5,21.6,72,1.9,16.3,73
2017-10-25,24.8,18.4,20.8,82,8.6,13.3,92
2017-10-26,26.1,17.6,20.8,81,4.4,15.9,79
2017-10-27,27.1,17.7,21.0,81,5.8,15.0,73
2017-10-28,27.4,18.1,21.2,78,4.0,16.1,89
2017-10-29,25.8,17.2,20.5,78,16.6,14.2,79
2017-10-30,25.1,17.1,20.5,78,5.8,13.7,65
2017-10-31,26.4,15.7,20.9,69,0.0,13.5,57
2017-11-01,24.9,15.2,20.0,77,5.3,13.6,42
2017-11-02,24.8,17.1,19.7,86,6.1,11.1,66
2017-11-03,25.5,17.3,20.2,83,8.7,12.1,80
2017-11-04,25.3,17.4,20.3,83,3.4,13.1,74
2017-11-05,26.2,17.2,20.6,79,7.7,14.1,79
2017-11-06,25.5,17.0,20.3,81,14.5,13.2,75
2017-11-07,25.4,17.5,19.9,85,10.0,13.0,91
2017-11-08,25.0,18.0,20.1,86,15.9,11.0,85
2017-11-09,26.1,17.2,21.3,79,2.7,12.3,62
2017-11-10,24.9,18.1,20.3,85,9.4,11.9,77
2017-11-11,24.0,17.9,19.9,88,8.1,10.7,83
2017-11-12,25.4,17.9,20.9,80,4.8,12.7,73
2017-11-13,24.8,17.3,20.0,87,8.1,11.5,72
2017-11-14,23.2,17.9,19.4,89,7.4,8.7,86
2017-11-15,24.8,17.6,20.4,82,1.6,13.2,93
2017-11-16,25.7,17.9,20.7,78,1.2,13.3,91
2017-11-17,25.3,16.6,20.3,76,0.6,12.0,80
2017-11-18,24.8,16.9,19.7,84,4.1,10.5,95
2017-11-19,24.1,17.1,19.7,86,7.6,14.4,74
2017-11-20,23.5,17.6,19.6,85,4.7,13.5,69
2017-11-21,23.5,17.0,19.9,82,1.7,15.0,54
2017-11-22,25.8,17.5,20.9,78,0.9,10.3,47
2017-11-23,25.7,18.2,20.6,84,6.4,10.8,80
2017-11-24,25.9,18.1,20.9,82,4.2,12.4,75
2017-11-25,23.5,17.9,20.3,84,7.4,14.1,59
2017-11-26,25.4,17.7,20.8,79,1.5,16.1,46
2017-11-27,25.5,16.8,20.8,76,0.9,12.3,35
2017-11-28,25.5,18.0,21.3,74,0.7,14.6,34
2017-11-29,25.4,17.5,20.8,79,3.3,13.0,57
2017-11-30,23.8,17.1,19.7,86,5.1,12.1,63
2017-12-01,25.7,17.0,20.9,77,1.5,11.0,57
2017-12-02,26.2,17.6,21.3,70,0.6,11.8,66
2017-12-03,25.6,16.5,21.2,73,0.4,10.5,50
2017-12-04,26.2,18.0,21.3,73,1.1,12.1,45
2017-12-05,26.2,17.9,21.1,79,3.5,11.6,77
2017-12-06,25.1,17.7,21.1,77,1.5,10.5,47
2017-12-07,26.4,17.7,21.5,76,3.1,10.9,58
2017-12-08,23.7,18.0,20.2,87,17.4,9.7,89
2017-12-09,23.1,18.0,19.6,89,1.9,13.4,89
2017-12-10,26.5,15.6,20.3,66,0.0,18.2,82
2017-12-11,24.1,14.6,19.6,73,0.3,12.8,77
2017-12-12,25.5,16.1,20.3,70,0.2,12.9,33
2017-12-13,26.1,16.1,20.8,71,0.3,12.4,37
2017-12-14,27.8,15.8,21.2,67,0.1,8.8,42
2017-12-15,27.1,17.2,22.0,68,0.1,9.4,51
2017-12-16,27.9,16.9,22.3,67,0.1,11.3,33
2017-12-17,24.6,18.0,20.8,80,3.6,13.2,67
2017-12-18,26.0,16.9,21.1,73,0.6,15.8,57
2017-12-19,23.7,17.5,19.4,85,3.2,20.0,61
2017-12-20,25.6,16.4,20.3,74,1.8,16.0,38
2017-12-21,25.9,15.4,20.4,70,0.0,15.5,40
2017-12-22,26.2,16.5,20.5,69,0.2,16.1,63
2017-12-23,27.6,15.1,21.1,60,0.0,16.5,38
2017-12-24,28.6,16.8,22.2,52,0.0,15.5,44
2017-12-25,28.4,18.1,22.6,52,0.0,16.8,66
2017-12-26,28.1,17.5,22.0,61,0.2,14.9,57
2017-12-27,28.3,16.6,21.9,62,0.1,15.1,48
2017-12-28,29.0,15.4,21.8,59,0.5,15.8,81
2017-12-29,27.8,16.5,21.7,65,0.2,15.5,60
2017-12-30,28.1,16.0,21.8,60,0.0,16.8,51
2017-12-31,29.6,15.4,22.1,57,0.0,17.1,32
2018-01-01,30.3,16.5,23.0,54,0.0,19.3,51
2018-01-02,29.6,17.8,23.0,62,0.3,11.5,75
2018-01-03,28.4,18.4,22.1,71,2.7,13.1,73
2018-01-04,25.9,18.4,21.4,76,2.5,10.0,79
2018-01-05,28.5,19.0,22.7,63,0.4,11.7,76
2018-01-06,26.9,17.8,22.0,67,0.1,11.5,94
2018-01-07,28.7,16.9,22.6,56,0.0,15.8,89
2018-01-08,29.2,17.9,22.9,52,0.0,15.6,28
2018-01-09,28.5,17.7,21.7,63,1.6,11.0,64
2018-01-10,27.2,17.0,21.9,61,0.9,12.2,62
2018-01-11,27.9,18.0,21.8,62,0.1,13.8,82
2018-01-12,26.0,17.5,21.2,67,0.9,16.4,68
2018-01-13,27.2,15.0,20.9,59,0.0,16.5,58
2018-01-14,29.2,14.9,21.7,48,0.0,13.9,9
2018-01-15,28.5,17.1,22.3,48,0.0,17.8,67
2018-01-16,30.9,15.4,22.9,50,0.0,20.9,44
2018-01-17,28.4,15.9,22.6,55,0.0,14.8,17
2018-01-18,29.9,16.4,23.0,55,0.0,13.7,14
2018-01-19,28.5,18.2,22.8,59,1.1,17.6,38
2018-01-20,28.4,15.7,22.0,59,0.1,16.7,36
2018-01-21,29.6,15.5,22.5,54,0.0,16.0,16
2018-01-22,29.0,14.8,22.1,52,0.0,18.5,34
2018-01-23,28.5,15.4,21.7,56,0.0,16.6,41
2018-01-24,29.1,17.0,22.3,62,0.5,14.0,38
2018-01-25,29.9,16.0,23.0,53,0.0,13.3,16
2018-01-26,30.6,17.0,23.3,58,0.0,15.9,29
2018-01-27,29.2,18.3,23.2,60,1.0,15.8,45
2018-01-28,29.2,17.5,22.8,58,0.0,13.1,23
2018-01-29,31.1,16.4,23.8,48,0.0,14.0,18
2018-01-30,30.0,17.0,23.5,53,0.0,13.0,52
2018-01-31,28.5,18.2,23.2,56,0.3,14.3,59
2018-02-01,28.0,17.0,22.0,57,0.0,16.8,71
2018-02-02,27.5,15.6,21.4,61,0.0,16.6,73
2018-02-03,29.4,15.8,22.0,55,0.0,15.3,7
2018-02-04,29.6,15.9,22.6,53,0.0,15.3,35
2018-02-05,28.4,16.3,22.6,58,0.0,16.8,32
2018-02-06,27.8,17.5,22.4,62,0.2,18.4,64
2018-02-07,29.9,16.0,22.6,52,0.0,19.6,44
2018-02-08,29.0,15.8,22.2,48,0.0,15.8,59
2018-02-09,29.9,15.1,22.1,49,0.0,18.7,58
2018-02-10,29.9,17.2,22.7,58,0.1,21.6,59
2018-02-11,27.6,18.0,22.1,63,0.2,17.2,79
2018-02-12,28.4,16.6,22.3,58,0.0,16.3,40
2018-02-13,29.2,16.1,22.4,53,0.0,20.3,23
2018-02-14,27.4,17.8,21.7,68,3.3,16.0,76
2018-02-15,26.4,16.9,21.5,67,0.7,13.8,46
2018-02-16,28.6,16.8,22.3,63,1.8,16.6,42
2018-02-17,28.5,17.6,22.4,62,0.8,15.3,51
2018-02-18,28.5,18.2,22.6,65,0.5,14.8,51
2018-02-19,31.3,17.4,23.6,62,1.3,20.1,68
2018-02-20,30.0,18.5,23.4,63,1.9,16.2,60
2018-02-21,30.9,17.6,24.0,55,0.0,14.3,50
2018-02-22,30.8,18.1,24.0,59,0.3,15.0,28
2018-02-23,30.8,19.2,23.8,59,0.2,15.4,70
2018-02-24,31.1,18.9,24.1,56,0.2,17.5,87
2018-02-25,31.4,18.0,24.3,55,0.0,13.4,46
2018-02-26,32.6,17.3,25.1,48,0.0,15.7,29
2018-02-27,31.1,17.6,24.2,58,0.0,18.1,54
2018-02-28,32.2,17.5,24.8,54,0.0,18.2,43
2018-03-01,30.5,18.7,23.0,72,8.3,12.8,62
2018-03-02,28.0,18.8,21.8,80,18.8,10.8,96
2018-03-03,26.0,18.0,21.2,81,6.9,12.6,98
2018-03-04,23.1,18.0,20.0,86,10.3,11.9,100
2018-03-05,27.0,18.1,21.5,75,2.4,19.4,73
2018-03-06,27.5,17.7,21.7,77,6.0,12.8,63
2018-03-07,28.8,16.9,22.1,71,1.6,10.7,31
2018-03-08,28.8,17.7,22.6,70,0.5,14.3,22
2018-03-09,28.0,17.9,22.5,75,1.3,13.4,59
2018-03-10,28.9,18.4,23.1,70,0.6,11.6,53
2018-03-11,27.4,19.5,21.8,79,5.0,6.8,79
2018-03-12,26.8,17.1,21.6,78,5.3,5.9,84
2018-03-13,25.5,18.4,21.0,83,14.2,9.7,96
2018-03-14,28.1,17.5,22.1,77,3.0,8.2,76
2018-03-15,25.0,18.1,20.8,86,11.8,10.2,98
2018-03-16,26.0,18.0,20.6,88,15.6,7.5,99
2018-03-17,26.9,18.0,21.3,83,4.1,8.9,99
2018-03-18,27.8,18.5,21.4,82,3.7,16.0,97
2018-03-19,24.8,18.2,20.1,87,8.7,12.6,97
2018-03-20,25.4,17.7,20.3,82,5.2,16.9,89
2018-03-21,25.2,17.5,20.4,84,27.9,13.6,64
2018-03-22,27.1,17.5,21.1,73,0.8,13.0,56
2018-03-23,26.8,15.6,21.1,70,0.2,10.8,43
2018-03-24,27.6,16.2,21.7,69,0.2,10.5,55
