date,occupancy_risk
2011-01-03,0.08089169
2011-01-04,0.020075664
2011-01-05,0.021406768
2011-01-06,0.04672484
2011-01-07,0.023748187
2011-01-08,0.028918305
2011-01-09,0.06133874
2011-01-10,0.023248978
2011-01-11,0.018871536
2011-01-12,0.020925837
2011-01-13,0.035704833
2011-01-14,0.020361898
2011-01-15,0.019005185
2011-01-16,0.018904718
2011-01-17,0.028246323
2011-01-18,0.030707011
2011-01-19,0.021388194
2011-01-20,0.015098325
2011-01-21,0.018383887
2011-01-22,0.01800515
2011-01-23,0.048066605
2011-01-24,0.0355939
2011-01-25,0.009661266
2011-01-26,0.025858372
2011-01-27,0.015881436
2011-01-28,0.023058308
2011-01-29,0.024867749
2011-01-30,0.026282798
2011-01-31,0.020289693
2011-02-01,0.018542994
2011-02-02,0.018956037
2011-02-03,0.019053757
2011-02-04,0.01772127
2011-02-05,0.01737087
2011-02-06,0.018675247
2011-02-07,0.019781277
2011-02-08,0.022138575
2011-02-09,0.020113915
2011-02-10,0.016283525
2011-02-11,0.018814815
2011-02-12,0.019707887
2011-02-13,0.027160706
2011-02-14,0.026148811
2011-02-15,0.056436077
2011-02-16,0.028710408
2011-02-17,0.02441473
2011-02-18,0.030205017
2011-02-19,0.043129265
2011-02-20,0.028072054
2011-02-21,0.04053574
2011-02-22,0.054549146
2011-02-23,0.03176311
2011-02-24,0.03638632
2011-02-25,0.048520993
2011-02-26,0.036580212
2011-02-27,0.026642123
2011-02-28,0.035426326
2011-03-01,0.040152363
2011-03-02,0.03270009
2011-03-03,0.03158982
2011-03-04,0.033516247
2011-03-05,0.03239004
2011-03-06,0.04638489
2011-03-07,0.04042765
2011-03-08,0.042929202
2011-03-09,0.01768143
2011-03-10,0.007839791
2011-03-11,0.006614678
2011-03-12,0.012807353
2011-03-13,0.039288886
2011-03-14,0.01957796
2011-03-15,0.017283767
2011-03-16,0.021727435
2011-03-17,0.020999571
2011-03-18,0.016666962
2011-03-19,0.019781556
2011-03-20,0.03934552
2011-03-21,0.48783126
2011-03-22,0.28972685
2011-03-23,0.3690863
2011-03-24,0.24470058
2011-03-25,0.2947496
2011-03-26,0.34699583
2011-03-27,0.26498765
2011-03-28,0.3974723
2011-03-29,0.21705647
2011-03-30,0.44031227
2011-03-31,0.22018597
2011-04-01,0.35244465
2011-04-02,0.2642667
2011-04-03,0.4366037
2011-04-04,0.6975159
2011-04-05,0.7248657
2011-04-06,0.58660716
2011-04-07,0.68934774
2011-04-08,0.6244767
2011-04-09,0.6447036
2011-04-10,0.30686665
2011-04-11,0.4262369
2011-04-12,0.09729625
2011-04-13,0.002741523
2011-04-14,0.024775073
2011-04-15,0.57146555
2011-04-16,0.51943564
2011-04-17,0.4816767
2011-04-18,0.30369046
2011-04-19,0.26957688
2011-04-20,0.2314618
2011-04-21,0.33832732
2011-04-22,0.34579632
2011-04-23,0.44140017
2011-04-24,0.41388035
2011-04-25,0.4036904
2011-04-26,0.6012016
2011-04-27,0.107091516
2011-04-28,0.06752759
2011-04-29,0.15591717
2011-04-30,0.33641627
2011-05-01,0.27983198
2011-05-02,0.22319196
2011-05-03,0.26748487
2011-05-04,0.38648397
2011-05-05,0.33101097
2011-05-06,0.30717635
2011-05-07,0.4722958
2011-05-08,0.033773217
2011-05-09,0.02132019
2011-05-10,0.014583976
2011-05-11,0.032069907
2011-05-12,0.029832851
2011-05-13,0.027523521
2011-05-14,0.036869407
2011-05-15,0.031973206
2011-05-16,0.036758237
2011-05-17,0.014962554
2011-05-18,0.0353619
2011-05-19,0.025377927
2011-05-20,0.019964658
2011-05-21,0.039693374
2011-05-22,0.060910247
2011-05-23,0.02563197
2011-05-24,0.025423463
2011-05-25,0.020572066
2011-05-26,0.0307165
2011-05-27,0.022087218
2011-05-28,0.0187903
2011-05-29,0.021008052
2011-05-30,0.025467357
2011-05-31,0.02196598
2011-06-01,0.011791892
2011-06-02,0.014861759
2011-06-03,0.026615908
2011-06-04,0.02286886
2011-06-05,0.013093853
2011-06-06,0.029031437
2011-06-07,0.016939623
2011-06-08,0.020217314
2011-06-09,0.014690417
2011-06-10,0.030150818
2011-06-11,0.012125441
2011-06-12,0.023789933
2011-06-13,0.018270157
2011-06-14,0.023644049
2011-06-15,0.014497418
2011-06-16,0.018236285
2011-06-17,0.014438465
2011-06-18,0.026747638
2011-06-19,0.013209483
2011-06-20,0.016823163
2011-06-21,0.020169139
2011-06-22,0.017080482
2011-06-23,0.015603375
2011-06-24,0.014757254
2011-06-25,0.022473019
2011-06-26,0.0223999
2011-06-27,0.014766708
2011-06-28,0.01835449
2011-06-29,0.02210247
2011-06-30,0.01849673
2011-07-01,0.019902872
2011-07-02,0.015351373
2011-07-03,0.018087568
2011-07-04,0.034093115
2011-07-05,0.015305931
2011-07-06,0.017713742
2011-07-07,0.012280168
2011-07-08,0.021268543
2011-07-09,0.0131995175
2011-07-10,0.014209795
2011-07-11,0.013143835
2011-07-12,0.020168161
2011-07-13,0.013562513
2011-07-14,0.010457272
2011-07-15,0.018836252
2011-07-16,0.014355121
2011-07-17,0.016392997
2011-07-18,0.015620866
2011-07-19,0.013227807
2011-07-20,0.014934705
2011-07-21,0.0123038115
2011-07-22,0.016108353
2011-07-23,0.01885838
2011-07-24,0.0152531965
2011-07-25,0.013369883
2011-07-26,0.015899995
2011-07-27,0.014098759
2011-07-28,0.017380575
2011-07-29,0.015011033
2011-07-30,0.018620452
2011-07-31,0.014817944
2011-08-01,0.014478225
2011-08-02,0.014846211
2011-08-03,0.018856756
2011-08-04,0.014052558
2011-08-05,0.011525379
2011-08-06,0.012360899
2011-08-07,0.01377696
2011-08-08,0.018276114
2011-08-09,0.014869327
2011-08-10,0.013088499
2011-08-11,0.013599685
2011-08-12,0.013282928
2011-08-13,0.013475855
2011-08-14,0.022183748
2011-08-15,0.012099604
2011-08-16,0.016170433
2011-08-17,0.018885072
2011-08-18,0.015081345
2011-08-19,0.019933505
2011-08-20,0.015375372
2011-08-21,0.016552044
2011-08-22,0.02014923
2011-08-23,0.013818082
2011-08-24,0.01538153
2011-08-25,0.01663265
2011-08-26,0.014709085
2011-08-27,0.012728352
2011-08-28,0.014113878
2011-08-29,0.01544981
2011-08-30,0.015430332
2011-08-31,0.01571271
2011-09-01,0.01425851
2011-09-02,0.016000662
2011-09-03,0.015521948
2011-09-04,0.008864129
2011-09-05,0.014571079
2011-09-06,0.014617668
2011-09-07,0.011533817
2011-09-08,0.021825192
2011-09-09,0.0130440425
2011-09-10,0.011672594
2011-09-11,0.013338176
2011-09-12,0.013424844
2011-09-13,0.01359341
2011-09-14,0.017412754
2011-09-15,0.015054615
2011-09-16,0.017756557
2011-09-17,0.015230775
2011-09-18,0.013046995
2011-09-19,0.017008016
2011-09-20,0.015664017
2011-09-21,0.01653328
2011-09-22,0.0133821415
2011-09-23,0.016631784
2011-09-24,0.01575053
2011-09-25,0.013213021
2011-09-26,0.013858277
2011-09-27,0.016040236
2011-09-28,0.020093864
2011-09-29,0.014366487
2011-09-30,0.01721326
2011-10-01,0.01622767
2011-10-02,0.012632167
2011-10-03,0.017325252
2011-10-04,0.014295762
2011-10-05,0.016024537
2011-10-06,0.024837313
2011-10-07,0.017240902
2011-10-08,0.012563292
2011-10-09,0.01651581
2011-10-10,0.014135327
2011-10-11,0.030255377
2011-10-12,0.037044503
2011-10-13,0.0835066
2011-10-14,0.055726457
2011-10-15,0.03684087
2011-10-16,0.03982083
2011-10-17,0.039565008
2011-10-18,0.031093808
2011-10-19,0.042869713
2011-10-20,0.041650426
2011-10-21,0.0453291
2011-10-22,0.052343335
2011-10-23,0.03415386
2011-10-24,0.042721543
2011-10-25,0.042987857
2011-10-26,0.045226954
2011-10-27,0.06214616
2011-10-28,0.7217574
2011-10-29,0.8058603
2011-10-30,0.3218677
2011-10-31,0.42036107
2011-11-01,0.4464786
2011-11-02,0.50239545
2011-11-03,0.124237835
2011-11-04,0.14578775
2011-11-05,0.021662697
2011-11-06,0.019532988
2011-11-07,0.1572578
2011-11-08,0.14186129
2011-11-09,0.10914606
2011-11-10,0.31533387
2011-11-11,0.08606352
2011-11-12,0.1605851
2011-11-13,0.12381193
2011-11-14,0.17054461
2011-11-15,0.17782675
2011-11-16,0.28742108
2011-11-17,0.3500345
2011-11-18,0.3727689
2011-11-19,0.21391517
2011-11-20,0.012582899
2011-11-21,0.008964943
2011-11-22,0.04894699
2011-11-23,0.098769814
2011-11-24,0.12444551
2011-11-25,0.14132333
2011-11-26,0.99449086
2011-11-27,0.99711394
2011-11-28,0.9910505
2011-11-29,0.9960759
2011-11-30,0.9838657
2011-12-01,0.9915336
2011-12-02,0.97881776
2011-12-03,0.99210703
2011-12-04,0.98965526
2011-12-05,0.9958496
2011-12-06,0.9782124
2011-12-07,0.99604475
2011-12-08,0.9777299
2011-12-09,0.9919573
2011-12-10,0.90128136
2011-12-11,0.9931896
2011-12-12,0.94837606
2011-12-13,0.98059046
2011-12-14,0.95908016
2011-12-15,0.9951509
2011-12-16,0.9552158
2011-12-17,0.97168136
2011-12-18,0.2608716
2011-12-19,0.00028397812
2011-12-20,0.06114914
2011-12-21,0.9333564
2011-12-22,0.63487864
2011-12-23,0.95455694
2011-12-24,0.87111706
2011-12-25,0.94824415
2011-12-26,0.86230373
2011-12-27,0.6334003
2011-12-28,0.66496307
2011-12-29,0.9058788
2011-12-30,0.7770368
2011-12-31,0.8626873
2012-01-01,0.8068991
2012-01-02,0.85437787
2012-01-03,0.8694218
2012-01-04,0.8383678
2012-01-05,0.81388605
2012-01-06,0.8983428
2012-01-07,0.8803272
2012-01-08,0.94484055
2012-01-09,0.7935631
2012-01-10,0.8291215
2012-01-11,0.8479723
2012-01-12,0.90090126
2012-01-13,0.061309334
2012-01-14,0.13928191
2012-01-15,0.063018024
2012-01-16,0.062317163
2012-01-17,0.050755482
2012-01-18,0.059384245
2012-01-19,0.051561184
2012-01-20,0.14333239
2012-01-21,0.017672801
2012-01-22,0.018812316
2012-01-23,0.020114813
2012-01-24,0.019380977
2012-01-25,0.022998033
2012-01-26,0.015872875
2012-01-27,0.017591512
2012-01-28,0.016479418
2012-01-29,0.015846582
2012-01-30,0.028934332
2012-01-31,0.01889942
2012-02-01,0.018266471
2012-02-02,0.03176121
2012-02-03,0.023328243
2012-02-04,0.023543542
2012-02-05,0.021840759
2012-02-06,0.02050484
2012-02-07,0.023107335
2012-02-08,0.017911138
2012-02-09,0.017519215
2012-02-10,0.028777635
2012-02-11,0.01754599
2012-02-12,0.018988978
2012-02-13,0.023969404
2012-02-14,0.0258666
2012-02-15,0.01832959
2012-02-16,0.019151006
2012-02-17,0.015726995
2012-02-18,0.021764368
2012-02-19,0.019083304
2012-02-20,0.023144208
2012-02-21,0.02120463
2012-02-22,0.022145364
2012-02-23,0.016674586
2012-02-24,0.018677784
2012-02-25,0.019374616
2012-02-26,0.017032985
2012-02-27,0.021081038
2012-02-28,0.013825082
2012-02-29,0.02627956
2012-03-01,0.015639773
2012-03-02,0.020791637
2012-03-03,0.016843887
2012-03-04,0.015197968
2012-03-05,0.021299593
2012-03-06,0.02026775
2012-03-07,0.024756301
2012-03-08,0.020994725
2012-03-09,0.020878376
2012-03-10,0.017455075
2012-03-11,0.026799466
2012-03-12,0.024190158
2012-03-13,0.023412509
2012-03-14,0.024163153
2012-03-15,0.027223336
2012-03-16,0.018855121
2012-03-17,0.025101118
2012-03-18,0.024519496
2012-03-19,0.027131971
2012-03-20,0.020743443
2012-03-21,0.021931121
2012-03-22,0.019361706
2012-03-23,0.023332594
2012-03-24,0.01774932
2012-03-25,0.023163615
2012-03-26,0.019481495
2012-03-27,0.034171246
2012-03-28,0.0208339
2012-03-29,0.02082642
2012-03-30,0.009847964
2012-03-31,0.019033544
2012-04-01,0.025135562
2012-04-02,0.025861377
2012-04-03,0.021550631
2012-04-04,0.019334659
2012-04-05,0.024000894
2012-04-06,0.023575408
2012-04-07,0.021915313
2012-04-08,0.018361928
2012-04-09,0.021855498
2012-04-10,0.022052469
2012-04-11,0.025577914
2012-04-12,0.018507732
2012-04-13,0.02276962
2012-04-14,0.020276822
2012-04-15,0.01872723
2012-04-16,0.03225758
2012-04-17,0.01937391
2012-04-18,0.04218069
2012-04-19,0.16469571
2012-04-20,0.08994203
2012-04-21,0.046944965
2012-04-22,0.08480418
2012-04-23,0.090273514
2012-04-24,0.08216253
2012-04-25,0.22697984
2012-04-26,0.12962648
2012-04-27,0.10054934
2012-04-28,0.10089631
2012-04-29,0.08121709
2012-04-30,0.07856597
2012-05-01,0.083083704
2012-05-02,0.09577912
2012-05-03,0.14163612
2012-05-04,0.099901184
2012-05-05,0.13246101
2012-05-06,0.116059266
2012-05-07,0.2009945
2012-05-08,0.20445685
2012-05-09,0.19621786
2012-05-10,0.24888246
2012-05-11,0.027254693
2012-05-12,0.009174372
2012-05-13,0.007126181
2012-05-14,0.0772966
2012-05-15,0.120926924
2012-05-16,0.0712376
2012-05-17,0.022500342
2012-05-18,0.0034192316
2012-05-19,0.015621019
2012-05-20,0.06007309
2012-05-21,0.044213485
2012-05-22,0.08519961
2012-05-23,0.043068048
2012-05-24,0.070197225
2012-05-25,0.0645585
2012-05-26,0.027741315
2012-05-27,0.014139115
2012-05-28,0.028272746
2012-05-29,0.03201887
2012-05-30,0.021827301
2012-05-31,0.028946834
2012-06-01,0.04328463
2012-06-02,0.03553579
2012-06-03,0.036607057
2012-06-04,0.04195407
2012-06-05,0.06641294
2012-06-06,0.112142585
2012-06-07,0.038383674
2012-06-08,0.020442003
2012-06-09,0.035732638
2012-06-10,0.03283174
2012-06-11,0.08127906
2012-06-12,0.021063462
2012-06-13,0.01942801
2012-06-14,0.015548077
2012-06-15,0.014367405
2012-06-16,0.019851457
2012-06-17,0.015513695
2012-06-18,0.015890516
2012-06-19,0.019995522
2012-06-20,0.026417509
2012-06-21,0.021169635
2012-06-22,0.014214926
2012-06-23,0.025831535
2012-06-24,0.019586578
2012-06-25,0.018630069
2012-06-26,0.011418571
2012-06-27,0.014805273
2012-06-28,0.015996976
2012-06-29,0.02827547
2012-06-30,0.016772276
2012-07-01,0.015675012
2012-07-02,0.020921525
2012-07-03,0.02366626
2012-07-04,0.016825411
2012-07-05,0.016746903
2012-07-06,0.016954621
2012-07-07,0.021804191
2012-07-08,0.01360442
2012-07-09,0.014926654
2012-07-10,0.017754218
2012-07-11,0.014534957
2012-07-12,0.017582309
2012-07-13,0.016018072
2012-07-14,0.018878682
2012-07-15,0.019497719
2012-07-16,0.019379333
2012-07-17,0.014188664
2012-07-18,0.0072685177
2012-07-19,0.014191719
2012-07-20,0.015545479
2012-07-21,0.016271064
2012-07-22,0.014537732
2012-07-23,0.011676203
2012-07-24,0.017009586
2012-07-25,0.014005048
2012-07-26,0.014237388
2012-07-27,0.012090141
2012-07-28,0.014809822
2012-07-29,0.012425346
2012-07-30,0.0125357155
2012-07-31,0.015846679
2012-08-01,0.0126567185
2012-08-02,0.01566415
2012-08-03,0.01578328
2012-08-04,0.014014073
2012-08-05,0.018174417
2012-08-06,0.013957508
2012-08-07,0.015311314
2012-08-08,0.013253075
2012-08-09,0.012861313
2012-08-10,0.011308218
2012-08-11,0.021911522
2012-08-12,0.014129779
2012-08-13,0.018739229
2012-08-14,0.014032652
2012-08-15,0.021526111
2012-08-16,0.014221135
2012-08-17,0.011845377
2012-08-18,0.01304444
2012-08-19,0.014265055
2012-08-20,0.013152848
2012-08-21,0.012420569
2012-08-22,0.020097865
2012-08-23,0.017449524
2012-08-24,0.015174334
2012-08-25,0.013601772
2012-08-26,0.017638836
2012-08-27,0.01674873
2012-08-28,0.015114465
2012-08-29,0.014522074
2012-08-30,0.01626724
2012-08-31,0.012111478
2012-09-01,0.021879202
2012-09-02,0.011566972
2012-09-03,0.021644961
2012-09-04,0.014688292
2012-09-05,0.017863188
2012-09-06,0.013072206
2012-09-07,0.017035844
2012-09-08,0.011044568
2012-09-09,0.013604522
2012-09-10,0.015886536
2012-09-11,0.017038662
2012-09-12,0.007879237
2012-09-13,0.016650138
2012-09-14,0.014243493
2012-09-15,0.0132497465
2012-09-16,0.01631311
2012-09-17,0.012320441
2012-09-18,0.017316746
2012-09-19,0.012343842
2012-09-20,0.014603992
2012-09-21,0.016404472
2012-09-22,0.013673082
2012-09-23,0.01476942
2012-09-24,0.013791863
2012-09-25,0.0144679705
2012-09-26,0.015296562
2012-09-27,0.021375874
2012-09-28,0.01407961
2012-09-29,0.014466965
2012-09-30,0.011217279
2012-10-01,0.015739657
2012-10-02,0.014590625
2012-10-03,0.014510158
2012-10-04,0.012640431
2012-10-05,0.016666032
2012-10-06,0.021588309
2012-10-07,0.017056178
2012-10-08,0.022675265
2012-10-09,0.016810093
2012-10-10,0.015216377
2012-10-11,0.014725446
2012-10-12,0.053515043
2012-10-13,0.054905277
2012-10-14,0.170173
2012-10-15,0.09744045
2012-10-16,0.058201432
2012-10-17,0.07850603
2012-10-18,0.04871444
2012-10-19,0.079844974
2012-10-20,0.048539862
2012-10-21,0.073336154
2012-10-22,0.057346385
2012-10-23,0.08115174
2012-10-24,0.064196624
2012-10-25,0.08124384
2012-10-26,0.061533667
2012-10-27,0.08675241
2012-10-28,0.054102074
2012-10-29,0.0758964
2012-10-30,0.07341166
2012-10-31,0.10059414
2012-11-01,0.096178375
2012-11-02,0.12824152
2012-11-03,0.19849049
2012-11-04,0.8014073
2012-11-05,0.7328576
2012-11-06,0.1492577
2012-11-07,0.065387286
2012-11-08,0.6167055
2012-11-09,0.43914074
2012-11-10,0.6524602
2012-11-11,0.8236403
2012-11-12,0.76290303
2012-11-13,0.65972596
2012-11-14,0.4914964
2012-11-15,0.48738718
2012-11-16,0.68410003
2012-11-17,0.60251534
2012-11-18,0.7281716
2012-11-19,0.5856064
2012-11-20,0.6835597
2012-11-21,0.9340418
2012-11-22,0.86634696
2012-11-23,0.85921437
2012-11-24,0.8735431
2012-11-25,0.67178404
2012-11-26,0.13854644
2012-11-27,0.0045184237
2012-11-28,0.13523024
2012-11-29,0.7507963
2012-11-30,0.8373751
2012-12-01,0.91791767
2012-12-02,0.77490383
2012-12-03,0.5138666
2012-12-04,0.09121923
2012-12-05,0.21256527
2012-12-06,0.5675574
2012-12-07,0.6646788
2012-12-08,0.8025487
2012-12-09,0.6133792
2012-12-10,0.874265
2012-12-11,0.64037526
2012-12-12,0.7694897
2012-12-13,0.6624618
2012-12-14,0.10239923
2012-12-15,0.1838733
2012-12-16,0.75897175
2012-12-17,0.64509976
2012-12-18,0.67903006
2012-12-19,0.8340167
2012-12-20,0.829848
2012-12-21,0.8978394
2012-12-22,0.7474826
2012-12-23,0.8738541
2012-12-24,0.7802813
2012-12-25,0.80465585
2012-12-26,0.7829405
2012-12-27,0.8468377
2012-12-28,0.8983696
2012-12-29,0.90018106
2012-12-30,0.9354585
2012-12-31,0.9249975
2013-01-01,0.931107
2013-01-02,0.814873
2013-01-03,0.8856304
2013-01-04,0.92927724
2013-01-05,0.9163871
2013-01-06,0.92277867
2013-01-07,0.95722926
2013-01-08,0.8503104
2013-01-09,0.80476373
2013-01-10,0.90242994
2013-01-11,0.7135207
2013-01-12,0.2993182
2013-01-13,0.6993966
2013-01-14,0.8218583
2013-01-15,0.06988755
2013-01-16,0.04812861
2013-01-17,0.2909661
2013-01-18,0.14330438
2013-01-19,0.22110493
2013-01-20,0.35537124
2013-01-21,0.023593811
2013-01-22,0.0019325422
2013-01-23,0.033132482
2013-01-24,0.3147593
2013-01-25,0.08599742
2013-01-26,0.35594293
2013-01-27,0.08498607
2013-01-28,0.09931799
2013-01-29,0.10467523
2013-01-30,0.33705118
2013-01-31,0.44973275
2013-02-01,0.36078838
2013-02-02,0.2632616
2013-02-03,0.21180345
2013-02-04,0.31203002
2013-02-05,0.36224452
2013-02-06,0.2069912
2013-02-07,0.1930545
2013-02-08,0.3166339
2013-02-09,0.24449329
2013-02-10,0.23902638
2013-02-11,0.41364974
2013-02-12,0.3870564
2013-02-13,0.30378184
2013-02-14,0.2798748
2013-02-15,0.5165149
2013-02-16,0.07373418
2013-02-17,0.10180973
2013-02-18,0.111581914
2013-02-19,0.098279215
2013-02-20,0.101965055
2013-02-21,0.16896707
2013-02-22,0.010603204
2013-02-23,0.0040999427
2013-02-24,0.0048689926
2013-02-25,0.025767896
2013-02-26,0.042707283
2013-02-27,0.018470056
2013-02-28,0.024629842
2013-03-01,0.0238495
2013-03-02,0.03085652
2013-03-03,0.01592007
2013-03-04,0.042221777
2013-03-05,0.019619424
2013-03-06,0.041119233
2013-03-07,0.02351738
2013-03-08,0.015845042
2013-03-09,0.025814671
2013-03-10,0.03311036
2013-03-11,0.019716067
2013-03-12,0.026439415
2013-03-13,0.021496518
2013-03-14,0.030556785
2013-03-15,0.032694053
2013-03-16,0.029034527
2013-03-17,0.030872012
2013-03-18,0.033634353
2013-03-19,0.044171344
2013-03-20,0.68201196
2013-03-21,0.38289142
2013-03-22,0.13805448
2013-03-23,0.27485925
2013-03-24,0.13433568
2013-03-25,0.22827183
2013-03-26,0.12879539
2013-03-27,0.24441585
2013-03-28,0.35828173
2013-03-29,0.44329137
2013-03-30,0.34111714
2013-03-31,0.6087928
2013-04-01,0.25237688
2013-04-02,0.39251956
2013-04-03,0.2975613
2013-04-04,0.25201747
2013-04-05,0.22838001
2013-04-06,0.5007814
2013-04-07,0.99922
2013-04-08,0.99979395
2013-04-09,0.9960906
2013-04-10,0.9994629
2013-04-11,0.99546283
2013-04-12,0.99826044
2013-04-13,0.9874593
2013-04-14,0.99962294
2013-04-15,0.9905828
2013-04-16,0.99969876
2013-04-17,0.9929931
2013-04-18,0.99899334
2013-04-19,0.9934644
2013-04-20,0.99871314
2013-04-21,0.9841823
2013-04-22,0.9984364
2013-04-23,0.96848214
2013-04-24,0.996929
2013-04-25,0.978773
2013-04-26,0.9978199
2013-04-27,0.9857941
2013-04-28,0.9943762
2013-04-29,0.77895725
2013-04-30,0.0005465075
2013-05-01,0.03735818
2013-05-02,0.98370695
2013-05-03,0.9659683
2013-05-04,0.9357633
2013-05-05,0.88545513
2013-05-06,0.94015867
2013-05-07,0.45665982
2013-05-08,0.9204947
2013-05-09,0.94966173
2013-05-10,0.8219588
2013-05-11,0.95301014
2013-05-12,0.88340825
2013-05-13,0.882747
2013-05-14,0.87997776
2013-05-15,0.878453
2013-05-16,0.8993868
2013-05-17,0.93050903
2013-05-18,0.94764835
2013-05-19,0.9478129
2013-05-20,0.9565626
2013-05-21,0.8381202
2013-05-22,0.8082151
2013-05-23,0.86036503
2013-05-24,0.88667345
2013-05-25,0.17272952
2013-05-26,0.11603108
2013-05-27,0.18610568
2013-05-28,0.10486854
2013-05-29,0.070826136
2013-05-30,0.095991276
2013-05-31,0.7342067
2013-06-01,0.0748331
2013-06-02,0.31806517
2013-06-03,0.06534837
2013-06-04,0.05351217
2013-06-05,0.043171052
2013-06-06,0.06682411
2013-06-07,0.06694035
2013-06-08,0.044446018
2013-06-09,0.051930536
2013-06-10,0.037566423
2013-06-11,0.06433503
2013-06-12,0.04093869
2013-06-13,0.03704431
2013-06-14,0.0707346
2013-06-15,0.06897827
2013-06-16,0.033864073
2013-06-17,0.05824779
2013-06-18,0.03897608
2013-06-19,0.060511697
2013-06-20,0.05950915
2013-06-21,0.045457263
2013-06-22,0.13278548
2013-06-23,0.0135691045
2013-06-24,0.021925451
2013-06-25,0.017855486
2013-06-26,0.012765604
2013-06-27,0.024013663
2013-06-28,0.015156067
2013-06-29,0.015988143
2013-06-30,0.02255267
2013-07-01,0.014663331
2013-07-02,0.012471075
2013-07-03,0.015199753
2013-07-04,0.018777449
2013-07-05,0.0134460805
2013-07-06,0.021549048
2013-07-07,0.013705022
2013-07-08,0.014258236
2013-07-09,0.01590766
2013-07-10,0.015479597
2013-07-11,0.017261485
2013-07-12,0.013952633
2013-07-13,0.010699022
2013-07-14,0.017687252
2013-07-15,0.01719035
2013-07-16,0.009986856
2013-07-17,0.02101977
2013-07-18,0.012510984
2013-07-19,0.01479859
2013-07-20,0.014643537
2013-07-21,0.010776075
2013-07-22,0.015820902
2013-07-23,0.0121121155
2013-07-24,0.012617485
2013-07-25,0.01391934
2013-07-26,0.012196828
2013-07-27,0.015330003
2013-07-28,0.016717294
2013-07-29,0.011710794
2013-07-30,0.013934159
2013-07-31,0.015421084
2013-08-01,0.012711842
2013-08-02,0.017399218
2013-08-03,0.014722803
2013-08-04,0.015983935
2013-08-05,0.015609381
2013-08-06,0.016833767
2013-08-07,0.016019387
2013-08-08,0.020116672
2013-08-09,0.015535048
2013-08-10,0.01875441
2013-08-11,0.015828341
2013-08-12,0.015506981
2013-08-13,0.01894362
2013-08-14,0.016223537
2013-08-15,0.015818896
2013-08-16,0.016295873
2013-08-17,0.02118974
2013-08-18,0.0149610145
2013-08-19,0.017297063
2013-08-20,0.013314387
2013-08-21,0.02460225
2013-08-22,0.013786557
2013-08-23,0.0132662635
2013-08-24,0.01247114
2013-08-25,0.013810126
2013-08-26,0.013942135
2013-08-27,0.01627072
2013-08-28,0.014479348
2013-08-29,0.014258444
2013-08-30,0.017621772
2013-08-31,0.010635423
2013-09-01,0.0175319
2013-09-02,0.014921244
2013-09-03,0.0146735795
2013-09-04,0.01571058
2013-09-05,0.015656328
2013-09-06,0.014886967
2013-09-07,0.01582768
2013-09-08,0.017020982
2013-09-09,0.016872758
2013-09-10,0.014835475
2013-09-11,0.015408867
2013-09-12,0.012196063
2013-09-13,0.028733315
2013-09-14,0.012790677
2013-09-15,0.011333612
2013-09-16,0.020065464
2013-09-17,0.017154185
2013-09-18,0.014997749
2013-09-19,0.014003468
2013-09-20,0.010295257
2013-09-21,0.0142857
2013-09-22,0.014939912
2013-09-23,0.017439185
2013-09-24,0.015236274
2013-09-25,0.013731292
2013-09-26,0.01656515
2013-09-27,0.019967582
2013-09-28,0.014899042
2013-09-29,0.015335432
2013-09-30,0.017758742
2013-10-01,0.014951853
2013-10-02,0.011887899
2013-10-03,0.025240814
2013-10-04,0.011857869
2013-10-05,0.01977455
2013-10-06,0.020002862
2013-10-07,0.016996667
2013-10-08,0.016692271
2013-10-09,0.016772818
2013-10-10,0.014996467
2013-10-11,0.019660428
2013-10-12,0.0121940235
2013-10-13,0.016746666
2013-10-14,0.018868579
2013-10-15,0.0146743795
2013-10-16,0.02190184
2013-10-17,0.011437726
2013-10-18,0.025223374
2013-10-19,0.015117794
2013-10-20,0.022454202
2013-10-21,0.014902828
2013-10-22,0.020252142
2013-10-23,0.020498084
2013-10-24,0.01566478
2013-10-25,0.015140793
2013-10-26,0.011172909
2013-10-27,0.019333167
2013-10-28,0.015072877
2013-10-29,0.014567765
2013-10-30,0.021903476
2013-10-31,0.015780428
2013-11-01,0.016814152
2013-11-02,0.021238578
2013-11-03,0.01713249
2013-11-04,0.013418314
2013-11-05,0.020688199
2013-11-06,0.04082041
2013-11-07,0.055941455
2013-11-08,0.031057438
2013-11-09,0.070034094
2013-11-10,0.04005746
2013-11-11,0.9518591
2013-11-12,0.9221396
2013-11-13,0.6984899
2013-11-14,0.8047754
2013-11-15,0.48048753
2013-11-16,0.7793933
2013-11-17,0.44477916
2013-11-18,0.76737016
2013-11-19,0.4455065
2013-11-20,0.83626145
2013-11-21,0.61572987
2013-11-22,0.8259769
2013-11-23,0.52788335
2013-11-24,0.93669146
2013-11-25,0.8973644
2013-11-26,0.9082439
2013-11-27,0.8446914
2013-11-28,0.962764
2013-11-29,0.5569404
2013-11-30,0.7627988
2013-12-01,0.56533504
2013-12-02,0.83784753
2013-12-03,0.1587431
2013-12-04,0.0007099863
2013-12-05,0.008218138
2013-12-06,0.89857566
2013-12-07,0.79380816
2013-12-08,0.88986206
2013-12-09,0.8581449
2013-12-10,0.97340053
2013-12-11,0.9614671
2013-12-12,0.9574481
